Open time,Open price,High,Low,Close price,Volume,Close time,Quote asset volume,Trades,Taker buy base asset volume,Taker buy quote asset volume,"Unused field, ignore."
1722297600000,377400.00000000,377723.00000000,376911.00000000,377157.00000000,0.31264000,1722297899999,117940.34057000,152,0.17011000,64179.87494000,0
1722297900000,377141.00000000,377539.00000000,376500.00000000,377539.00000000,0.49321000,1722298199999,185936.51991000,129,0.22641000,85395.08215000,0
1722298200000,377530.00000000,377912.00000000,376771.00000000,377021.00000000,0.21261000,1722298499999,80233.79914000,133,0.10095000,38114.97113000,0
1722298500000,377018.00000000,377470.00000000,376349.00000000,376919.00000000,1.96935000,1722298799999,741742.53700000,205,0.79835000,300832.67096000,0
1722298800000,376913.00000000,376913.00000000,373087.00000000,374929.00000000,4.28716000,1722299099999,1606634.36263000,616,1.39047000,520741.19904000,0
1722299100000,375090.00000000,375510.00000000,374350.00000000,375365.00000000,0.90640000,1722299399999,339834.51616000,186,0.27025000,101318.82072000,0
1722299400000,375387.00000000,375993.00000000,375237.00000000,375699.00000000,0.56647000,1722299699999,212801.26464000,140,0.25607000,96210.00642000,0
1722299700000,375699.00000000,375780.00000000,374779.00000000,375320.00000000,0.22424000,1722299999999,84124.39992000,109,0.11675000,43793.04475000,0
1722300000000,375289.00000000,375695.00000000,374954.00000000,375693.00000000,0.25096000,1722300299999,94201.05420000,82,0.16657000,62524.95286000,0
1722300300000,375692.00000000,375876.00000000,375222.00000000,375246.00000000,0.38479000,1722300599999,144502.30652000,105,0.16384000,61532.95915000,0
1722300600000,375594.00000000,377000.00000000,375594.00000000,376740.00000000,0.35674000,1722300899999,134265.45803000,120,0.26312000,98998.81752000,0
1722300900000,376664.00000000,377121.00000000,376538.00000000,377121.00000000,0.87247000,1722301199999,328768.83501000,116,0.81057000,305454.52386000,0
1722301200000,377120.00000000,377768.00000000,377017.00000000,377759.00000000,0.28071000,1722301499999,105909.25141000,75,0.26697000,100726.99960000,0
1722301500000,377759.00000000,378311.00000000,377759.00000000,378082.00000000,0.37638000,1722301799999,142229.22883000,107,0.30138000,113884.61622000,0
1722301800000,378016.00000000,378333.00000000,377757.00000000,378186.00000000,0.57210000,1722302099999,216369.97744000,133,0.41552000,157148.71609000,0
1722302100000,378175.00000000,378236.00000000,377885.00000000,377994.00000000,0.06855000,1722302399999,25914.28873000,73,0.03272000,12370.95630000,0
1722302400000,378016.00000000,378744.00000000,377923.00000000,378563.00000000,0.26493000,1722302699999,100252.96450000,88,0.16864000,63808.43704000,0
1722302700000,378501.00000000,378801.00000000,377837.00000000,377899.00000000,0.38822000,1722302999999,146838.12961000,100,0.07474000,28286.65112000,0
1722303000000,377899.00000000,378152.00000000,377216.00000000,377216.00000000,0.15207000,1722303299999,57479.02563000,111,0.08939000,33793.03841000,0
1722303300000,377176.00000000,377245.00000000,376067.00000000,376297.00000000,0.36213000,1722303599999,136356.83795000,107,0.08127000,30587.65101000,0
1722303600000,376294.00000000,376349.00000000,375364.00000000,376024.00000000,0.63543000,1722303899999,238837.73639000,131,0.44735000,168132.74937000,0
1722303900000,376021.00000000,376024.00000000,374702.00000000,374909.00000000,0.51610000,1722304199999,193675.76886000,141,0.21843000,81965.91740000,0
1722304200000,374995.00000000,374997.00000000,373933.00000000,374733.00000000,0.28976000,1722304499999,108434.14642000,124,0.13720000,51351.18014000,0
1722304500000,374733.00000000,374733.00000000,374333.00000000,374599.00000000,0.20033000,1722304799999,75031.08561000,78,0.09733000,36453.64100000,0
1722304800000,374600.00000000,375666.00000000,374572.00000000,375240.00000000,0.19622000,1722305099999,73661.62497000,74,0.11933000,44790.22855000,0
1722305100000,375408.00000000,375970.00000000,375258.00000000,375936.00000000,0.14724000,1722305399999,55325.15842000,64,0.13850000,52044.37630000,0
1722305400000,375972.00000000,376151.00000000,375823.00000000,375856.00000000,0.08496000,1722305699999,31947.83159000,39,0.07503000,28214.60307000,0
1722305700000,375912.00000000,376064.00000000,375200.00000000,375708.00000000,0.24957000,1722305999999,93700.60567000,96,0.07224000,27125.14809000,0
1722306000000,375509.00000000,375593.00000000,373854.00000000,373854.00000000,0.51629000,1722306299999,193596.29822000,152,0.30990000,116237.17975000,0
1722306300000,373871.00000000,374357.00000000,373157.00000000,373502.00000000,0.23449000,1722306599999,87622.27667000,121,0.10743000,40153.64450000,0
1722306600000,373427.00000000,374659.00000000,373427.00000000,374033.00000000,0.18931000,1722306899999,70813.46944000,79,0.12708000,47537.39725000,0
1722306600000,373427.00000000,374659.00000000,373427.00000000,374033.00000000,0.18931000,1722306899999,70813.46944000,79,0.12708000,47537.39725000,0
1722306600000,373427.00000000,374659.00000000,373427.00000000,374033.00000000,0.18931000,1722306899999,70813.46944000,79,0.12708000,47537.39725000,0
1722306900000,374061.00000000,374965.00000000,373768.00000000,374873.00000000,0.13863000,1722307199999,51884.41493000,75,0.10093000,37766.31895000,0
1722306900000,374061.00000000,374965.00000000,373768.00000000,374873.00000000,0.13863000,1722307199999,51884.41493000,75,0.10093000,37766.31895000,0
1722306900000,374061.00000000,374965.00000000,373768.00000000,374873.00000000,0.13863000,1722307199999,51884.41493000,75,0.10093000,37766.31895000,0
1722307200000,374831.00000000,375018.00000000,374113.00000000,374658.00000000,0.05351000,1722307499999,20048.35620000,80,0.03603000,13502.51082000,0
1722307500000,374644.00000000,375595.00000000,374634.00000000,375595.00000000,0.28554000,1722307799999,107120.11414000,96,0.09266000,34754.13342000,0
1722307800000,375597.00000000,376095.00000000,375597.00000000,375786.00000000,0.07935000,1722308099999,29822.29184000,54,0.06930000,26044.64320000,0
1722308100000,375786.00000000,375918.00000000,375740.00000000,375915.00000000,0.20752000,1722308399999,77996.28241000,41,0.19390000,72878.50355000,0
1722308400000,375916.00000000,376319.00000000,375730.00000000,376122.00000000,0.11565000,1722308699999,43479.26816000,66,0.07210000,27108.81190000,0
1722308700000,376207.00000000,376682.00000000,376207.00000000,376458.00000000,0.11065000,1722308999999,41632.77499000,58,0.08646000,32530.11693000,0
1722309000000,376621.00000000,377039.00000000,376548.00000000,377039.00000000,0.07493000,1722309299999,28224.98827000,44,0.05576000,21004.59865000,0
1722309300000,377039.00000000,377080.00000000,376548.00000000,376576.00000000,0.58858000,1722309599999,221762.73177000,76,0.03652000,13759.07659000,0
1722309600000,376548.00000000,376912.00000000,376427.00000000,376908.00000000,0.03351000,1722309899999,12623.59469000,36,0.02411000,9082.91372000,0
1722309900000,376907.00000000,377290.00000000,376768.00000000,376780.00000000,0.08009000,1722310199999,30194.00391000,40,0.04124000,15550.02683000,0
1722310200000,376878.00000000,376878.00000000,376403.00000000,376521.00000000,0.10081000,1722310499999,37971.21378000,45,0.00735000,2768.75594000,0
1722310500000,376574.00000000,376730.00000000,376354.00000000,376523.00000000,0.03291000,1722310799999,12395.02383000,39,0.02860000,10772.15643000,0
1722310800000,376516.00000000,377102.00000000,376449.00000000,376746.00000000,0.12451000,1722311099999,46926.30539000,51,0.08021000,30229.29415000,0
1722311100000,376725.00000000,376725.00000000,376421.00000000,376680.00000000,0.04115000,1722311399999,15493.75802000,32,0.01310000,4934.29460000,0
1722311400000,376720.00000000,376725.00000000,376354.00000000,376688.00000000,0.01902000,1722311699999,7162.35243000,18,0.00551000,2075.23534000,0
1722311700000,376589.00000000,376889.00000000,376505.00000000,376889.00000000,0.01273000,1722311999999,4794.58379000,20,0.00758000,2855.45942000,0
1722312000000,376867.00000000,377015.00000000,376725.00000000,376725.00000000,0.01862000,1722312299999,7016.60484000,23,0.01622000,6112.28764000,0
1722312300000,376633.00000000,376643.00000000,376487.00000000,376580.00000000,0.02724000,1722312599999,10257.78505000,20,0.02301000,8664.93816000,0
1722312600000,376602.00000000,377016.00000000,376602.00000000,377016.00000000,0.21665000,1722312899999,81597.12244000,34,0.14144000,53271.30789000,0
1722312900000,377102.00000000,377398.00000000,377102.00000000,377162.00000000,0.05820000,1722313199999,21959.02670000,25,0.05343000,20159.25472000,0
1722313200000,377159.00000000,377403.00000000,377131.00000000,377403.00000000,0.01852000,1722313499999,6986.21125000,23,0.01747000,6590.15381000,0
1722313500000,377444.00000000,377832.00000000,377444.00000000,377832.00000000,0.03652000,1722313799999,13794.27224000,18,0.01302000,4918.69144000,0
1722313800000,377803.00000000,377828.00000000,377517.00000000,377654.00000000,0.04472000,1722314099999,16886.68413000,27,0.01538000,5808.36710000,0
1722314100000,377649.00000000,377649.00000000,377071.00000000,377299.00000000,0.05767000,1722314399999,21761.33983000,57,0.02243000,8460.09057000,0
1722314400000,377353.00000000,377620.00000000,377196.00000000,377513.00000000,0.02296000,1722314699999,8667.12965000,13,0.02209000,8338.91266000,0
1722314700000,377334.00000000,377334.00000000,376962.00000000,377134.00000000,0.00700000,1722314999999,2640.77819000,12,0.00132000,497.98330000,0
1722315000000,377134.00000000,377465.00000000,377098.00000000,377406.00000000,0.00487000,1722315299999,1837.53208000,9,0.00339000,1279.06485000,0
1722315300000,377302.00000000,378101.00000000,377192.00000000,378101.00000000,0.15229000,1722315599999,57527.73254000,22,0.14970000,56550.70278000,0
1722315600000,378100.00000000,378100.00000000,377293.00000000,377668.00000000,0.00313000,1722315899999,1181.45463000,13,0.00072000,271.72875000,0
1722315900000,377857.00000000,378066.00000000,377412.00000000,377465.00000000,0.02035000,1722316199999,7692.57026000,19,0.01972000,7454.59071000,0
1722316200000,377489.00000000,377508.00000000,377273.00000000,377288.00000000,0.02860000,1722316499999,10791.02843000,17,0.00248000,936.02686000,0
1722316500000,377186.00000000,377186.00000000,376818.00000000,376818.00000000,0.00346000,1722316799999,1304.64369000,8,0.00047000,177.10558000,0
1722316800000,376725.00000000,376725.00000000,376068.00000000,376070.00000000,0.32088000,1722317099999,120749.20091000,55,0.15118000,56906.32561000,0
1722317100000,376099.00000000,376191.00000000,375800.00000000,376044.00000000,0.07096000,1722317399999,26676.89040000,35,0.05505000,20696.29922000,0
1722317400000,376019.00000000,376046.00000000,375597.00000000,375605.00000000,0.03597000,1722317699999,13518.72283000,25,0.01402000,5271.69222000,0
1722317700000,375598.00000000,375954.00000000,375259.00000000,375954.00000000,0.09004000,1722317999999,33814.55609000,36,0.04742000,17815.59872000,0
1722318000000,375972.00000000,376711.00000000,375972.00000000,376702.00000000,0.00771000,1722318299999,2901.74021000,13,0.00565000,2126.91018000,0
1722318300000,376725.00000000,377337.00000000,376561.00000000,376561.00000000,0.20069000,1722318599999,75637.14713000,32,0.00554000,2087.49568000,0
1722318600000,376538.00000000,376833.00000000,376457.00000000,376710.00000000,0.12126000,1722318899999,45659.66042000,25,0.01005000,3785.51700000,0
1722318900000,376604.00000000,376688.00000000,376282.00000000,376289.00000000,0.02929000,1722319199999,11021.85261000,13,0.02761000,10389.45539000,0
1722319200000,376261.00000000,376487.00000000,376198.00000000,376461.00000000,0.04211000,1722319499999,15847.10618000,20,0.03862000,14533.43375000,0
1722319500000,376537.00000000,376732.00000000,376537.00000000,376732.00000000,0.03136000,1722319799999,11812.45655000,8,0.03127000,11778.56678000,0
1722319800000,376814.00000000,376912.00000000,376677.00000000,376912.00000000,0.01762000,1722320099999,6638.34941000,9,0.01163000,4381.23355000,0
1722320100000,376854.00000000,376923.00000000,376778.00000000,376923.00000000,0.09770000,1722320399999,36820.42049000,12,0.09684000,36496.36133000,0
