Open time,Open price,High,Low,Close price,Volume,Close time,Quote asset volume,Trades,Taker buy base asset volume,Taker buy quote asset volume,"Unused field, ignore."
1722348000000,1018.90000000,1030.00000000,1016.00000000,1025.10000000,174.19800000,1722349799999,177777.97370000,142,61.34500000,62674.57490000,0
1722349800000,1024.00000000,1031.00000000,1022.80000000,1022.80000000,69.01600000,1722351599999,70885.02880000,94,40.61800000,41716.02970000,0
1722351600000,1023.20000000,1032.90000000,1015.00000000,1032.10000000,207.78300000,1722353399999,212796.28900000,158,141.98000000,145566.90010000,0
1722353400000,1032.10000000,1032.10000000,1026.90000000,1029.60000000,102.43100000,1722355199999,105334.36420000,103,68.02700000,69955.62440000,0
1722355200000,1028.70000000,1030.80000000,1024.50000000,1027.10000000,74.59600000,1722356999999,76636.83290000,92,29.53900000,30348.25190000,0
1722357000000,1026.60000000,1031.30000000,1022.30000000,1022.80000000,107.08600000,1722358799999,110083.20140000,124,20.89700000,21469.35890000,0
1722358800000,1021.30000000,1021.30000000,1008.40000000,1010.40000000,384.81200000,1722360599999,390190.97060000,258,115.84700000,117202.41450000,0
1722360600000,1010.40000000,1011.90000000,1003.00000000,1003.40000000,257.70300000,1722362399999,259675.49390000,176,136.92000000,138021.21470000,0
1722362400000,1004.30000000,1008.90000000,999.50000000,1008.10000000,311.93400000,1722364199999,312610.24400000,239,77.00300000,77156.63820000,0
1722364200000,1008.50000000,1009.80000000,1000.00000000,1009.00000000,98.84900000,1722365999999,99433.13060000,117,56.38300000,56730.78790000,0
1722366000000,1006.80000000,1008.30000000,998.30000000,1000.30000000,68.90900000,1722367799999,69030.36330000,123,24.64900000,24673.18350000,0
1722367800000,999.00000000,1008.50000000,998.70000000,1007.50000000,72.10200000,1722369599999,72415.19740000,86,28.93600000,29078.12790000,0
1722369600000,1006.80000000,1009.10000000,993.20000000,1008.70000000,125.51700000,1722371399999,125469.21480000,122,38.88800000,38950.63360000,0
1722371400000,1008.30000000,1017.10000000,1008.30000000,1015.70000000,95.04200000,1722373199999,96303.44880000,99,34.80700000,35297.11110000,0
1722373200000,1015.40000000,1018.00000000,1011.60000000,1015.60000000,111.16300000,1722374999999,112773.25740000,105,88.45800000,89741.94500000,0
1722375000000,1015.70000000,1016.80000000,1013.00000000,1016.40000000,90.42500000,1722376799999,91782.24720000,188,41.63300000,42267.55350000,0
1722376800000,1015.30000000,1015.90000000,1011.60000000,1014.50000000,76.71500000,1722378599999,77771.41030000,122,43.99900000,44591.92180000,0
1722378600000,1013.30000000,1015.50000000,1010.30000000,1013.20000000,34.76600000,1722380399999,35211.56520000,68,18.08000000,18309.20960000,0
