Open time,Open price,High,Low,Close price,Close time,Volume,Quote volume,Number of trades,Taker buy base volume,Taker buy quote volume
1722330000000,18873.98110000,18932.09590000,18871.52520000,18904.76930000,1722331800000,0.33387445,6313.95871717,65,0.28783788,5443.70973133
1722331800000,18904.76930000,18915.58910000,18861.64770000,18862.64240000,1722333600000,0.24654131,4653.25267401,52,0.06252588,1180.21321423
1722333600000,18862.64240000,18886.36190000,18836.79130000,18862.00290000,1722335400000,0.30088890,5674.72472195,91,0.15944620,3007.32003784
1722335400000,18862.00290000,18917.77740000,18841.38320000,18878.30000000,1722337200000,1.25656650,23712.25450573,101,0.56958430,10758.46803508
1722337200000,18878.30000000,18915.63390000,18857.93180000,18872.38960000,1722339000000,0.10644479,2008.62309192,38,0.04725039,891.72663862
1722339000000,18872.38960000,18930.19980000,18856.98780000,18856.98780000,1722340800000,0.45949318,8673.60536451,71,0.10845642,2048.64674010
1722340800000,18856.98780000,18922.20930000,18839.44110000,18849.86220000,1722342600000,6.41844560,121049.58538421,168,0.28496578,5375.73623166
1722342600000,18849.86220000,19037.90650000,18835.00010000,19035.24210000,1722344400000,10.38905671,197173.45848293,198,8.29189634,157463.95624816
1722344400000,19035.24210000,19075.00000000,18982.42420000,18998.22380000,1722346200000,1.03986347,19798.77884370,80,0.75231409,14324.76285581
1722346200000,18998.22380000,19030.10480000,18897.37440000,18906.45300000,1722348000000,1.42654435,27015.38262523,110,0.48135420,9119.35759080
1722348000000,18906.45300000,18934.43300000,18800.32100000,18867.45820000,1722349800000,1.77362255,33464.89789943,96,0.52620297,9921.55484312
1722349800000,18867.45820000,18911.09980000,18700.00000000,18703.14040000,1722351600000,1.59015414,30013.48590263,48,1.04821487,19803.00678308
1722351600000,18703.14040000,18847.06490000,18658.20020000,18824.99740000,1722353400000,4.02044161,75289.07391261,79,0.89012404,16704.07036227
1722353400000,18824.99740000,18880.22530000,18797.79720000,18874.84060000,1722355200000,1.85315079,34911.65021860,159,1.26535098,23840.17802858
1722355200000,18874.84060000,18890.39980000,18829.91060000,18844.48220000,1722357000000,1.27639528,24057.35952579,83,0.33799295,6373.75237507
1722357000000,18844.48220000,18879.92970000,18775.41920000,18800.89830000,1722358800000,1.16287023,21900.69300596,158,0.31485543,5928.81998007
1722358800000,18800.89830000,18808.41950000,18618.13400000,18647.27530000,1722360600000,4.35644285,81294.07042204,56,0.15230684,2845.49984100
1722360600000,18647.27530000,18705.09950000,18602.02300000,18654.39970000,1722362400000,3.11867048,58140.91675996,183,2.70562355,50442.89934500
1722362400000,18654.39970000,18639.56930000,18571.40050000,18615.76400000,1722364200000,1.50250324,27963.78651132,79,0.29256992,5444.95561692
1722364200000,18615.76400000,18612.60590000,18550.00000000,18566.25740000,1722366000000,1.08321409,20127.60354446,124,0.58623461,10895.96758823
1722366000000,18566.25740000,18599.66740000,18434.31990000,18473.48060000,1722367800000,1.51817202,28130.38097490,89,0.35335409,6547.83859825
1722367800000,18473.48060000,18528.07610000,18454.80990000,18490.86450000,1722369600000,0.54396555,10059.41026876,114,0.16304716,3014.89699460
1722369600000,18490.86450000,18505.10170000,18300.00000000,18429.22020000,1722371400000,2.23337853,41124.61415229,167,0.73632482,13561.66044154
1722371400000,18429.22020000,18547.79990000,18420.00400000,18537.56360000,1722373200000,1.73443796,32080.81056552,107,0.46341719,8575.17505321
1722373200000,18537.56360000,18529.03960000,18409.24870000,18499.85450000,1722375000000,3.09648655,57229.66141305,242,0.94778123,17517.71395096
1722375000000,18499.85450000,18580.99980000,18468.11000000,18580.99980000,1722376800000,1.57226816,29121.82293244,148,0.68348802,12661.77765898
1722376800000,18580.99980000,18577.38130000,18483.12510000,18575.18760000,1722378600000,0.53357116,9882.38976468,95,0.36192970,6706.38635348
