Open time,Open price,High,Low,Close price,Volume,Close time,Quote asset volume,Trades,Taker buy base asset volume,Taker buy quote asset volume,"Unused field, ignore."
1722297600000,1031.60000000,1036.50000000,1030.20000000,1033.70000000,42.22700000,1722298499999,43625.04860000,69,17.51000000,18080.48660000,0
1722298500000,1033.10000000,1037.70000000,1026.50000000,1037.70000000,61.48700000,1722299399999,63444.08510000,74,21.20300000,21890.37360000,0
1722299400000,1037.70000000,1040.00000000,1035.00000000,1035.00000000,77.06900000,1722300299999,79889.38130000,61,8.97300000,9306.43420000,0
1722300300000,1035.80000000,1037.50000000,1032.00000000,1034.90000000,28.12100000,1722301199999,29104.69980000,54,13.81100000,14292.97320000,0
1722301200000,1034.90000000,1040.40000000,1034.60000000,1040.40000000,50.67500000,1722302099999,52560.83130000,55,24.99900000,25895.54850000,0
1722302100000,1039.60000000,1040.40000000,1036.80000000,1036.80000000,53.48300000,1722302999999,55563.65380000,57,15.52000000,16126.51170000,0
1722303000000,1036.80000000,1037.40000000,1027.90000000,1027.90000000,77.68800000,1722303899999,80269.62280000,104,31.28900000,32306.43300000,0
1722303900000,1030.00000000,1030.00000000,1020.40000000,1020.40000000,174.28000000,1722304799999,178558.76740000,131,24.96200000,25578.61800000,0
1722304800000,1021.40000000,1027.20000000,1021.40000000,1024.70000000,44.90800000,1722305699999,45986.83470000,55,18.16600000,18587.56690000,0
1722305700000,1025.00000000,1025.00000000,1015.00000000,1015.00000000,71.83400000,1722306599999,73203.83210000,112,28.55800000,29116.77220000,0
1722306600000,1016.80000000,1022.00000000,1016.80000000,1020.30000000,47.58800000,1722307499999,48534.05870000,75,27.73200000,28291.82450000,0
1722307500000,1020.30000000,1025.40000000,1019.30000000,1023.80000000,96.93200000,1722308399999,99099.49550000,88,61.56800000,62967.48070000,0
1722308400000,1023.50000000,1030.00000000,1022.50000000,1029.00000000,24.07000000,1722309299999,24688.37230000,48,13.34000000,13683.73000000,0
1722309300000,1029.10000000,1031.30000000,1029.00000000,1030.80000000,38.44000000,1722310199999,39603.07780000,65,25.40300000,26174.65830000,0
1722310200000,1031.50000000,1033.60000000,1028.80000000,1032.90000000,27.85600000,1722311099999,28722.29590000,31,6.34500000,6545.25480000,0
1722311100000,1032.60000000,1034.00000000,1032.00000000,1032.80000000,19.07500000,1722311999999,19700.88650000,29,7.93600000,8195.63040000,0
1722312000000,1034.10000000,1034.90000000,1033.10000000,1034.90000000,5.45600000,1722312899999,5645.11900000,7,0.98300000,1016.11090000,0
1722312900000,1035.00000000,1036.80000000,1034.10000000,1036.80000000,1.77100000,1722313799999,1833.61610000,8,1.04100000,1078.06610000,0
1722313800000,1035.10000000,1035.10000000,1032.60000000,1032.60000000,0.45900000,1722314699999,474.64910000,4,0.44900000,464.31710000,0
1722314700000,1032.10000000,1042.00000000,1031.60000000,1042.00000000,17.02800000,1722315599999,17609.31760000,20,10.64600000,11017.81990000,0
1722315600000,1041.40000000,1045.00000000,1037.60000000,1037.60000000,15.34500000,1722316499999,15961.55390000,19,5.49100000,5722.18680000,0
1722316500000,1036.90000000,1037.70000000,1028.90000000,1030.00000000,40.06900000,1722317399999,41404.72380000,39,25.05200000,25879.07400000,0
1722317400000,1030.00000000,1030.40000000,1026.50000000,1027.80000000,8.96900000,1722318299999,9234.78800000,9,2.01100000,2067.72500000,0
1722318300000,1029.20000000,1030.40000000,1027.40000000,1030.40000000,7.09100000,1722319199999,7299.11570000,10,0.45300000,466.32360000,0
1722319200000,1031.60000000,1033.10000000,1028.90000000,1033.10000000,9.08700000,1722320099999,9376.90010000,15,5.68700000,5868.40510000,0
1722320100000,1032.00000000,1033.90000000,1031.90000000,1031.90000000,2.92400000,1722320999999,3021.83680000,6,0.60200000,621.37560000,0
1722321000000,1033.90000000,1034.00000000,1030.80000000,1030.80000000,4.18800000,1722321899999,4327.00740000,8,4.18800000,4327.00740000,0
1722321900000,1032.50000000,1033.30000000,1032.30000000,1033.30000000,20.90200000,1722322799999,21581.47070000,11,1.20000000,1239.25730000,0
1722322800000,1034.00000000,1035.40000000,1034.00000000,1035.40000000,1.21000000,1722323699999,1252.14820000,3,0.01300000,13.46020000,0
1722323700000,1037.90000000,1038.20000000,1033.90000000,1033.90000000,13.57300000,1722324599999,14076.66260000,8,0.04600000,47.62300000,0
1722324600000,1033.60000000,1035.90000000,1033.50000000,1035.20000000,10.79700000,1722325499999,11171.54510000,8,7.54900000,7811.01310000,0
1722325500000,1035.20000000,1035.80000000,1031.80000000,1031.80000000,3.69800000,1722326399999,3822.12000000,9,2.57200000,2656.49430000,0
1722326400000,1030.60000000,1031.30000000,1029.20000000,1031.10000000,7.70900000,1722327299999,7939.70560000,13,3.36500000,3465.67580000,0
1722327300000,1032.50000000,1033.50000000,1028.80000000,1028.80000000,4.47200000,1722328199999,4612.31010000,12,4.15500000,4285.08060000,0
1722328200000,1027.40000000,1029.00000000,1026.50000000,1026.50000000,11.30400000,1722329099999,11611.78020000,19,3.95200000,4059.60010000,0
1722329100000,1027.80000000,1028.40000000,1023.50000000,1023.80000000,37.89100000,1722329999999,38837.69420000,27,17.51600000,17955.36160000,0
1722330000000,1023.80000000,1029.00000000,1023.80000000,1028.90000000,6.35300000,1722330899999,6519.24920000,13,5.75300000,5903.85320000,0
1722330900000,1028.90000000,1030.10000000,1027.00000000,1029.80000000,16.22400000,1722331799999,16696.62540000,34,13.18500000,13570.47380000,0
1722331800000,1029.70000000,1030.00000000,1026.90000000,1029.70000000,17.40200000,1722332699999,17892.58490000,31,7.92700000,8151.86890000,0
1722332700000,1029.00000000,1029.50000000,1028.00000000,1028.80000000,3.71500000,1722333599999,3820.27780000,12,1.22300000,1258.21120000,0
1722333600000,1030.30000000,1030.30000000,1025.70000000,1026.20000000,17.12900000,1722334499999,17597.82150000,29,1.41300000,1451.22770000,0
1722334500000,1026.20000000,1026.20000000,1022.00000000,1024.20000000,41.88100000,1722335399999,42890.02970000,49,19.49300000,19965.98190000,0
1722335400000,1025.50000000,1025.50000000,1021.40000000,1023.50000000,6.49200000,1722336299999,6640.46210000,26,4.75400000,4863.19830000,0
