Open time,Open price,High,Low,Close price,Close time,Volume,Quote volume,Number of trades,Taker buy base volume,Taker buy quote volume
1722344400000,1031.66810000,1035.96370000,1030.32580000,1034.28480000,1722345300000,8.21623747,8493.52151781,28,7.49667076,7751.36255240
1722345300000,1034.28480000,1035.34260000,1031.04960000,1031.70000000,1722346200000,6.42530457,6640.67075609,21,4.88128219,5048.63245117
1722346200000,1031.70000000,1036.68920000,1030.09300000,1030.75050000,1722347100000,4.82467625,4985.69100955,32,2.58457838,2674.55295023
1722347100000,1030.75050000,1031.11900000,1017.00000000,1020.25110000,1722348000000,44.74259444,45579.33365507,51,27.12677704,27630.17044861
1722348000000,1020.25110000,1025.99670000,1016.43350000,1024.04070000,1722348900000,40.92829463,41747.91874311,45,38.46324463,39233.30851711
1722348900000,1024.04070000,1026.88680000,1021.61680000,1023.10960000,1722349800000,8.94795526,9172.16296514,26,8.36452597,8575.60138787
1722349800000,1023.10960000,1032.49380000,1025.90940000,1026.78020000,1722350700000,12.40660474,12736.90011224,21,0.13855000,142.60127380
1722350700000,1026.78020000,1026.83600000,1021.75490000,1023.98760000,1722351600000,19.35537093,19845.78584569,14,19.01481956,19497.82578638
1722351600000,1023.98760000,1028.10520000,1016.53050000,1027.80440000,1722352500000,63.13361722,64428.93785540,40,27.99070065,28541.91680171
1722352500000,1027.80440000,1030.99000000,1024.47050000,1030.17870000,1722353400000,16.45191500,16936.72508973,33,1.26986485,1305.79711523
1722353400000,1030.17870000,1032.14050000,1024.23570000,1027.71340000,1722354300000,18.79330804,19339.27810009,41,0.84800110,873.32120044
1722354300000,1027.71340000,1028.94760000,1027.66080000,1028.94750000,1722355200000,1.18859330,1222.02018307,22,0.32990226,339.43307052
1722355200000,1028.94750000,1028.94760000,1023.55600000,1028.00000000,1722356100000,1.55150438,1594.76875982,25,0.66339781,681.97856977
1722356100000,1028.00000000,1029.15330000,1024.90630000,1028.02760000,1722357000000,31.48946604,32320.25697149,31,1.70298430,1751.80048553
