Open time,Open price,High,Low,Close price,Volume,Close time,Quote asset volume,Trades,Taker buy base asset volume,Taker buy quote asset volume,"Unused field, ignore."
1722324600000,378613.00000000,379181.00000000,378528.00000000,378638.00000000,0.29445000,1722326399999,111599.73967000,83,0.16957000,64272.11567000,0
1722326400000,378669.00000000,378802.00000000,377910.00000000,377925.00000000,0.20736000,1722328199999,78433.39119000,82,0.10490000,39663.10904000,0
1722328200000,377858.00000000,378379.00000000,377364.00000000,377799.00000000,0.67270000,1722329999999,254279.99421000,159,0.36085000,136426.59091000,0
1722330000000,377834.00000000,378538.00000000,377706.00000000,378343.00000000,0.58638000,1722331799999,221755.34068000,156,0.47813000,180841.60546000,0
1722331800000,378281.00000000,378470.00000000,376369.00000000,377326.00000000,1.10333000,1722333599999,416411.97888000,303,0.65929000,248768.65723000,0
1722333600000,377175.00000000,377499.00000000,376176.00000000,377252.00000000,1.11059000,1722335399999,418579.77421000,378,0.52527000,198037.15945000,0
1722335400000,377252.00000000,377730.00000000,376696.00000000,376981.00000000,1.06311000,1722337199999,401016.13975000,453,0.43649000,164684.63429000,0
1722337200000,377001.00000000,377618.00000000,376544.00000000,377247.00000000,1.37437000,1722338999999,518215.57222000,472,0.59663000,225045.02890000,0
1722339000000,377247.00000000,377800.00000000,376913.00000000,377002.00000000,0.93627000,1722340799999,353281.46451000,457,0.43234000,163191.26182000,0
1722340800000,377137.00000000,377143.00000000,375208.00000000,375364.00000000,4.59885000,1722342599999,1731238.91201000,875,0.71158000,267840.89114000,0
1722342600000,375563.00000000,379298.00000000,375563.00000000,379061.00000000,3.77505000,1722344399999,1427310.50906000,696,2.51135000,949459.55279000,0
1722344400000,378996.00000000,379500.00000000,377671.00000000,378081.00000000,2.08406000,1722346199999,789586.49508000,649,0.91852000,347851.80631000,0
1722346200000,377907.00000000,379700.00000000,376662.00000000,376886.00000000,2.56241000,1722347999999,967578.05370000,670,1.19095000,449876.10590000,0
1722348000000,376839.00000000,377480.00000000,375179.00000000,375527.00000000,3.35709000,1722349799999,1263146.44770000,860,1.33053000,500945.75481000,0
1722349800000,375479.00000000,375914.00000000,372094.00000000,372986.00000000,6.35286000,1722351599999,2378136.00088000,1165,2.48221000,930338.19419000,0
1722351600000,372856.00000000,376235.00000000,371723.00000000,375989.00000000,6.05887000,1722353399999,2264657.72467000,1042,2.80489000,1049127.70310000,0
1722353400000,375985.00000000,376683.00000000,375003.00000000,376351.00000000,2.11459000,1722355199999,794662.37114000,612,1.07941000,405525.19236000,0
1722355200000,376349.00000000,376942.00000000,375750.00000000,376757.00000000,1.11976000,1722356999999,421389.22517000,461,0.39897000,150183.60358000,0
1722357000000,376776.00000000,378043.00000000,376000.00000000,376075.00000000,2.73202000,1722358799999,1029600.70291000,633,1.45567000,548845.77395000,0
1722358800000,376014.00000000,376028.00000000,372500.00000000,373236.00000000,5.67309000,1722360599999,2122312.37065000,1227,2.15613000,807072.59912000,0
1722360600000,373000.00000000,373766.00000000,372101.00000000,372784.00000000,4.77117000,1722362399999,1778668.86040000,959,2.22286000,828721.41121000,0
1722362400000,372813.00000000,373815.00000000,371046.00000000,373618.00000000,4.94962000,1722364199999,1844594.43458000,1101,2.51309000,937038.76750000,0
1722364200000,373612.00000000,373703.00000000,371500.00000000,372654.00000000,7.62459000,1722365999999,2839093.89937000,1169,2.97750000,1108838.59135000,0
1722366000000,372620.00000000,373256.00000000,371309.00000000,372181.00000000,3.49543000,1722367799999,1301199.03319000,760,1.19199000,443797.16572000,0
1722367800000,372181.00000000,373654.00000000,371722.00000000,372977.00000000,3.32333000,1722369599999,1239084.83574000,680,2.45142000,913844.46467000,0
1722369600000,373031.00000000,373533.00000000,369323.00000000,373238.00000000,8.00022000,1722371399999,2972201.07670000,1311,2.99910000,1116606.84318000,0
1722371400000,373233.00000000,374600.00000000,373233.00000000,374214.00000000,2.04381000,1722373199999,764681.13164000,609,1.31439000,491792.56692000,0
1722373200000,374098.00000000,374329.00000000,372977.00000000,374329.00000000,2.90431000,1722374999999,1085267.30910000,745,1.70121000,635830.30617000,0
1722375000000,374387.00000000,375249.00000000,374098.00000000,375156.00000000,1.51225000,1722376799999,566426.81822000,574,0.67728000,253787.12300000,0
1722376800000,375030.00000000,375500.00000000,374513.00000000,375224.00000000,1.44980000,1722378599999,543719.12918000,594,0.81748000,306559.51208000,0
1722378600000,375305.00000000,375518.00000000,373712.00000000,374730.00000000,1.47109000,1722380399999,551503.22553000,433,0.75407000,282915.43519000,0
