Open time,Open price,High,Low,Close price,Close time,Volume,Quote volume,Number of trades,Taker buy base volume,Taker buy quote volume
1722285000000,380382.89360000,381279.99990000,380000.00000000,381279.99990000,1722285900000,0.08921089,33979.27802715,108,0.07879081,30018.58846368
1722285900000,381279.99990000,381279.99990000,380100.00010000,381193.99900000,1722286800000,0.05835972,22235.23865922,68,0.05674803,21622.49761974
1722286800000,381193.99900000,381402.99880000,379300.00010000,380069.98470000,1722287700000,0.29572951,112611.08346808,148,0.18780934,71600.07218743
1722287700000,380069.98470000,380102.80880000,379100.00000000,380102.80630000,1722288600000,0.06436052,24428.03658209,114,0.03601781,13680.33592415
1722288600000,380102.80630000,381143.98180000,379123.42490000,381051.99780000,1722289500000,0.13006868,49451.94330333,132,0.08523726,32424.28131480
1722289500000,381051.99780000,382149.60230000,380000.00050000,381854.95990000,1722290400000,0.04091968,15597.78537743,83,0.03169269,12089.02382638
1722290400000,381854.95990000,382159.74280000,380633.07900000,381801.99420000,1722291300000,0.07044649,26853.10307714,108,0.02668909,10194.19217358
1722291300000,381801.99420000,382016.99640000,380876.95810000,381312.84670000,1722292200000,0.26565070,101299.12247426,95,0.12049730,46012.74767726
1722292200000,381312.84670000,381232.48080000,380000.00100000,380641.10170000,1722293100000,0.67416570,256746.76659327,97,0.04372837,16649.00725248
1722293100000,380641.10170000,380516.47070000,379192.00060000,380375.09700000,1722294000000,0.07875108,29930.25209388,114,0.04469667,17001.21711598
1722294000000,380375.09700000,380578.84560000,377530.00000000,377530.00000000,1722294900000,0.10007518,37975.88635037,140,0.05126444,19486.85338394
1722294900000,377530.00000000,378606.26340000,377000.70530000,378257.70440000,1722295800000,0.36121014,136382.16804231,171,0.25959023,98018.71387001
1722295800000,378257.70440000,378837.32610000,377600.00000000,378133.38210000,1722296700000,0.16023178,60645.84237006,169,0.08695486,32914.36823608
