Open time,Open price,High,Low,Close price,Close time,Volume,Quote volume,Number of trades,Taker buy base volume,Taker buy quote volume
1722343500000,378044.87690000,379889.17970000,378049.97580000,378369.92830000,1722344400000,0.05024030,19041.66571366,77,0.03304131,12535.50602505
1722344400000,378369.92830000,379994.28530000,378225.69190000,379228.99990000,1722345300000,0.08395110,31860.77161750,84,0.05637747,21406.96231227
1722345300000,379228.99990000,379742.73910000,377427.74810000,378661.73150000,1722346200000,0.14028180,53071.62484137,104,0.06790356,25714.76720922
1722346200000,378661.73150000,379992.99990000,376893.42930000,378189.41440000,1722347100000,0.61553486,232276.25499862,142,0.15063641,56955.87067562
1722347100000,378189.41440000,378189.33400000,376191.97290000,376191.97290000,1722348000000,0.63034841,237590.91327617,127,0.08832360,33373.64196253
1722348000000,376191.97290000,377968.94730000,376000.00010000,376999.99990000,1722348900000,0.18971328,71561.24856159,114,0.12301236,46466.73637140
1722348900000,376999.99990000,377513.99950000,375400.00000000,376030.81220000,1722349800000,0.89163726,335958.94349015,118,0.80652963,303964.96997000
1722349800000,376030.81220000,376335.99990000,374000.99950000,374155.00080000,1722350700000,0.83490582,313323.66575327,143,0.13787133,51756.71889595
1722350700000,374155.00080000,375679.31740000,373056.58550000,373056.58560000,1722351600000,0.33909958,126856.71833531,86,0.07104251,26634.89592752
1722351600000,373056.58560000,375049.11090000,372001.25640000,373010.04260000,1722352500000,0.33124884,123619.78557482,149,0.11318345,42310.53564211
1722352500000,373010.04260000,375913.26760000,373010.04270000,375290.61340000,1722353400000,0.05960855,22310.71099005,107,0.04237672,15874.69864573
1722353400000,375290.61340000,376720.99980000,375000.00000000,376051.32500000,1722354300000,0.05770620,21682.97403275,124,0.04662059,17523.72173287
1722354300000,376051.32500000,377145.25140000,375000.00010000,376651.99990000,1722355200000,0.20637967,77627.94380818,121,0.18406176,69245.44752110
1722355200000,376651.99990000,376953.23470000,375619.81160000,376865.97880000,1722356100000,0.11079380,41656.30764848,88,0.03124378,11766.84267474
