Open time,Open price,High,Low,Close price,Close time,Volume,Quote volume,Number of trades,Taker buy base volume,Taker buy quote volume
1722282600000,1057.63270000,1057.28610000,1055.96910000,1057.28610000,1722282900000,0.39238708,414.56103462,6,0.15943177,168.55615775
1722282900000,1057.28610000,1057.28610000,1056.02250000,1056.23360000,1722283200000,0.66529000,702.69551565,6,0.66529000,702.69551565
1722283200000,1056.23360000,1057.93790000,1054.27530000,1056.34580000,1722283500000,0.17063217,180.38518164,7,0.14098138,149.09889016
1722283500000,1056.34580000,1057.40270000,1055.02170000,1057.15220000,1722283800000,0.46590568,491.92434534,8,0.15769709,166.72666566
1722283800000,1057.15220000,1055.30230000,1054.24480000,1055.29940000,1722284100000,0.27600674,291.25080679,6,0.25746674,271.70510820
1722284100000,1055.29940000,1055.16600000,1053.25010000,1055.00280000,1722284400000,0.09513436,100.32451362,7,0.08525436,89.91840263
1722285600000,1054.80370000,1056.26360000,1053.22310000,1053.22310000,1722285900000,2.15246653,2272.82472969,5,1.91510598,2022.82473040
1722285900000,1053.22310000,1052.35930000,1050.20000000,1051.25210000,1722286200000,0.31432930,330.48045489,10,0.15858203,166.76485030
1722286200000,1051.25210000,1051.35930000,1051.24740000,1051.30500000,1722286500000,0.47572905,500.11466501,6,0.47572905,500.11466501
1722286500000,1051.30500000,1051.30500000,1050.20000000,1050.20000000,1722286800000,0.07595842,79.83001365,5,0.05690463,59.81917483
1722286800000,1050.20000000,1051.08470000,1046.35670000,1046.35740000,1722287100000,56.18762630,58864.38951812,27,1.93662379,2034.99998262
1722287100000,1046.35740000,1050.05210000,1043.53620000,1045.82090000,1722287400000,2.37123666,2486.59414812,22,1.45668857,1527.54985330
1722287400000,1045.82090000,1046.03850000,1041.42030000,1043.97360000,1722287700000,10.43877324,10917.81586039,14,10.30554324,10779.06702198
1722287700000,1043.97360000,1045.80810000,1040.92220000,1045.80810000,1722288000000,3.14409780,3281.21381513,14,2.63428814,2750.53980437
1722288000000,1045.80810000,1045.80230000,1041.94360000,1044.46490000,1722288300000,4.56086790,4768.24452817,17,4.43345536,4635.41770333
1722288300000,1044.46490000,1045.19140000,1041.05020000,1043.67180000,1722288600000,15.36376565,16004.63738942,18,0.93097023,972.18189058
1722288600000,1043.67180000,1045.13570000,1041.45000000,1045.13270000,1722288900000,2.17722962,2274.52153469,8,2.06276962,2155.31716769
1722288900000,1045.13270000,1047.08720000,1042.32280000,1045.50250000,1722289200000,0.02982653,31.13161838,6,0.01226653,12.82842294
1722289200000,1045.50250000,1045.21050000,1039.37760000,1039.52240000,1722289500000,21.10251411,21935.71546012,11,0.24058971,250.81557630
1722289500000,1039.52240000,1041.43610000,1033.88960000,1037.14190000,1722289800000,9.28268546,9615.86411308,17,2.81330088,2921.92495316
1722289800000,1037.14190000,1036.58080000,1036.30910000,1036.30910000,1722290100000,2.92432484,3030.57058485,7,2.92432484,3030.57058485
1722290100000,1036.30910000,1039.87890000,1033.04330000,1039.87890000,1722290400000,4.55350745,4729.25243007,17,4.53799169,4713.22341882
1722290400000,1039.87890000,1038.07690000,1037.03950000,1038.07690000,1722290700000,0.38725651,401.96003570,10,0.34678651,359.99104714
1722290700000,1038.07690000,1038.07670000,1034.65600000,1037.04430000,1722291000000,1.92924833,1999.35713204,16,0.28495116,295.65876467
1722291000000,1037.04430000,1042.06630000,1036.10640000,1039.34350000,1722291300000,3.40069557,3531.13524055,29,1.18745374,1233.23459038
1722291300000,1039.34350000,1046.30200000,1039.39950000,1043.05750000,1722291600000,1.15264925,1199.52872717,12,0.12906605,134.83773946
