Open time,Open price,High,Low,Close price,Volume,Close time,Quote asset volume,Trades,Taker buy base asset volume,Taker buy quote asset volume,"Unused field, ignore."
1722297600000,18755.11000000,18755.11000000,18727.70000000,18746.93000000,2.95550000,1722297899999,55378.30783800,28,1.62020000,30366.71251200,0
1722297900000,18734.38000000,18738.77000000,18691.45000000,18738.77000000,5.48480000,1722298199999,102596.19781300,47,1.16320000,21755.89847300,0
1722298200000,18746.14000000,18755.94000000,18700.16000000,18700.21000000,2.02930000,1722298499999,38004.66721900,29,1.13890000,21336.84756300,0
1722298500000,18703.15000000,18756.15000000,18703.08000000,18727.14000000,3.17630000,1722298799999,59482.88943200,38,2.41810000,45282.51478200,0
1722298800000,18716.08000000,18717.88000000,18588.16000000,18692.53000000,19.10830000,1722299099999,356588.19370400,173,7.77360000,145162.42581200,0
1722299100000,18704.10000000,18714.10000000,18662.80000000,18709.47000000,2.92540000,1722299399999,54681.55444200,27,1.45190000,27128.12077900,0
1722299400000,18718.01000000,18778.04000000,18700.00000000,18765.95000000,9.20190000,1722299699999,172401.86516500,62,6.63750000,124294.90301600,0
1722299700000,18765.17000000,18769.46000000,18726.09000000,18753.86000000,2.90150000,1722299999999,54397.35205900,21,0.63660000,11945.97748300,0
1722300000000,18752.43000000,18772.82000000,18740.85000000,18772.35000000,4.64030000,1722300299999,87027.00809400,24,0.75070000,14080.73851000,0
1722300300000,18763.26000000,18772.64000000,18750.91000000,18764.82000000,3.08850000,1722300599999,57936.55462600,30,1.82600000,34255.86083900,0
1722300600000,18779.47000000,18845.92000000,18772.64000000,18823.90000000,4.65070000,1722300899999,87512.28029600,38,1.77540000,33412.31440100,0
1722300900000,18828.72000000,18849.87000000,18828.72000000,18839.83000000,18.37320000,1722301199999,346027.27148200,28,17.42640000,328194.22028500,0
1722301200000,18839.83000000,18846.84000000,18832.47000000,18846.42000000,1.30640000,1722301499999,24609.17368000,16,0.67290000,12677.08357200,0
1722301500000,18850.00000000,18878.14000000,18850.00000000,18869.21000000,1.62810000,1722301799999,30708.16898400,28,1.06900000,20164.50876300,0
1722301800000,18872.90000000,18895.39000000,18865.12000000,18895.39000000,4.12400000,1722302099999,77860.66859900,20,3.61930000,68334.10606800,0
