Open time,Open price,High,Low,Close price,Volume,Close time,Quote asset volume,Trades,Taker buy base asset volume,Taker buy quote asset volume,"Unused field, ignore."
1722297600000,1031.60000000,1034.50000000,1030.60000000,1031.00000000,21.92000000,1722297899999,22650.08960000,27,5.40700000,5582.43890000,0
1722297900000,1030.70000000,1034.10000000,1030.20000000,1034.10000000,9.04600000,1722298199999,9332.00070000,21,6.63500000,6843.20870000,0
1722298200000,1035.10000000,1036.50000000,1032.60000000,1033.70000000,11.26100000,1722298499999,11642.95830000,21,5.46800000,5654.83900000,0
1722298500000,1033.10000000,1033.70000000,1032.60000000,1033.30000000,4.42800000,1722298799999,4574.23580000,14,1.06200000,1097.57120000,0
1722298800000,1033.10000000,1033.30000000,1026.50000000,1032.40000000,51.99400000,1722299099999,53631.01820000,49,15.98500000,16492.72440000,0
1722299100000,1033.20000000,1037.70000000,1032.40000000,1037.70000000,5.06500000,1722299399999,5238.83110000,11,4.15600000,4300.07800000,0
1722299400000,1037.70000000,1040.00000000,1036.90000000,1039.50000000,6.63300000,1722299699999,6888.70160000,22,2.87300000,2985.00620000,0
1722299700000,1038.60000000,1038.70000000,1036.00000000,1036.50000000,33.56300000,1722299999999,34813.34810000,18,3.03300000,3143.75410000,0
1722300000000,1035.80000000,1036.40000000,1035.00000000,1035.00000000,36.87300000,1722300299999,38187.33160000,21,3.06700000,3177.67390000,0
1722300300000,1035.80000000,1036.20000000,1032.00000000,1032.00000000,8.70200000,1722300599999,8993.10980000,21,5.23100000,5407.40530000,0
1722300600000,1034.20000000,1036.60000000,1034.20000000,1036.00000000,5.22000000,1722300899999,5404.50160000,10,4.77400000,4942.20700000,0
1722300900000,1035.80000000,1037.50000000,1034.40000000,1034.90000000,14.19900000,1722301199999,14707.08840000,23,3.80600000,3943.36090000,0
1722301200000,1034.90000000,1039.10000000,1034.60000000,1038.80000000,35.67700000,1722301499999,36977.08810000,28,19.54700000,20229.73550000,0
1722301500000,1038.90000000,1039.70000000,1038.50000000,1039.00000000,11.19400000,1722301799999,11632.02680000,19,3.56700000,3707.78310000,0
1722301800000,1038.50000000,1040.40000000,1038.10000000,1040.40000000,3.80400000,1722302099999,3951.71640000,8,1.88500000,1958.02990000,0
1722302100000,1039.60000000,1039.60000000,1038.20000000,1038.60000000,5.73300000,1722302399999,5954.64110000,13,3.87800000,4028.51750000,0
1722302400000,1038.20000000,1040.20000000,1037.60000000,1039.20000000,7.87500000,1722302699999,8182.11000000,15,5.65800000,5878.64810000,0
1722302700000,1039.10000000,1040.40000000,1036.80000000,1036.80000000,39.87500000,1722302999999,41426.90270000,29,5.98400000,6219.34610000,0
1722303000000,1036.80000000,1037.40000000,1033.70000000,1033.70000000,42.67900000,1722303299999,44183.38600000,36,7.54700000,7816.37610000,0
1722303300000,1033.70000000,1033.70000000,1031.00000000,1031.00000000,18.42000000,1722303599999,19016.98970000,35,17.06400000,17617.87300000,0
1722303600000,1030.90000000,1031.40000000,1027.90000000,1027.90000000,16.58900000,1722303899999,17069.24710000,33,6.67800000,6872.18390000,0
1722303900000,1030.00000000,1030.00000000,1023.60000000,1023.60000000,104.21100000,1722304199999,106912.97520000,49,13.73300000,14094.30420000,0
