Open time,Open price,High,Low,Close price,Volume,Close time,Quote asset volume,Trades,Taker buy base asset volume,Taker buy quote asset volume,"Unused field, ignore."
1722282900000,1056.70000000,1057.30000000,1054.80000000,1057.30000000,5.79700000,1722283199999,6124.16750000,12,1.65400000,1748.72180000,0
1722283200000,1056.60000000,1057.70000000,1054.90000000,1057.20000000,8.44000000,1722283499999,8922.61450000,12,3.37900000,3573.91280000,0
1722283500000,1056.30000000,1057.00000000,1055.60000000,1055.60000000,24.15600000,1722283799999,25512.76300000,15,4.18200000,4416.84180000,0
1722283800000,1054.90000000,1055.10000000,1054.70000000,1055.00000000,0.75700000,1722284099999,798.61610000,6,0.75700000,798.61610000,0
1722284100000,1053.50000000,1055.70000000,1052.70000000,1055.70000000,27.92500000,1722284399999,29427.29140000,16,25.08600000,26437.81550000,0
1722284400000,1055.90000000,1056.40000000,1053.90000000,1053.90000000,9.51600000,1722284699999,10043.35700000,11,9.10200000,9606.57680000,0
1722285900000,1051.30000000,1051.30000000,1050.00000000,1050.00000000,5.35800000,1722286199999,5629.97040000,12,1.26300000,1327.03410000,0
1722286200000,1049.60000000,1050.70000000,1049.40000000,1050.70000000,8.73200000,1722286499999,9169.87590000,12,4.94300000,5192.72900000,0
1722286500000,1050.20000000,1050.80000000,1049.80000000,1050.80000000,4.48000000,1722286799999,4705.40280000,11,2.86900000,3012.73660000,0
1722286800000,1050.10000000,1050.90000000,1048.70000000,1048.70000000,4.90500000,1722287099999,5147.04110000,13,0.71700000,753.12850000,0
1722287100000,1049.40000000,1049.50000000,1044.30000000,1044.40000000,40.14100000,1722287399999,42027.67980000,34,13.85800000,14511.86050000,0
1722287400000,1045.00000000,1045.00000000,1041.80000000,1041.80000000,67.05500000,1722287699999,69936.91170000,26,58.41900000,60931.40670000,0
1722287700000,1044.60000000,1045.30000000,1042.40000000,1043.90000000,7.52700000,1722287999999,7856.03640000,15,1.63300000,1703.28980000,0
1722288000000,1044.80000000,1045.00000000,1041.80000000,1041.80000000,23.98900000,1722288299999,25022.02010000,22,14.95000000,15599.36990000,0
1722288300000,1042.70000000,1044.30000000,1042.10000000,1042.50000000,6.41400000,1722288599999,6691.62830000,9,2.57300000,2684.31950000,0
1722288600000,1041.80000000,1044.70000000,1041.60000000,1044.70000000,3.77600000,1722288899999,3935.84700000,8,1.00500000,1049.21970000,0
1722288900000,1044.80000000,1046.20000000,1043.60000000,1043.60000000,9.34600000,1722289199999,9765.50550000,11,4.74700000,4959.73690000,0
1722289200000,1043.90000000,1044.00000000,1037.60000000,1041.30000000,52.78800000,1722289499999,54980.54440000,53,28.51500000,29726.89100000,0
1722289500000,1040.60000000,1040.60000000,1033.00000000,1035.90000000,149.10000000,1722289799999,154451.94970000,83,62.21600000,64422.67090000,0
1722289800000,1035.80000000,1035.90000000,1033.90000000,1035.20000000,41.63900000,1722290099999,43102.96390000,28,23.16300000,23978.51210000,0
1722290100000,1035.40000000,1038.80000000,1034.20000000,1036.60000000,9.20100000,1722290399999,9536.26740000,13,4.06700000,4215.05690000,0
1722290400000,1038.20000000,1039.60000000,1036.60000000,1036.60000000,2.99900000,1722290699999,3110.31570000,13,0.43000000,446.44060000,0
1722290700000,1036.70000000,1036.80000000,1035.20000000,1035.90000000,9.06000000,1722290999999,9385.72490000,16,5.06000000,5244.92490000,0
1722291000000,1035.80000000,1042.00000000,1035.70000000,1040.80000000,23.97300000,1722291299999,24924.06870000,35,5.00800000,5198.39550000,0
1722291300000,1041.40000000,1046.00000000,1039.80000000,1046.00000000,16.79300000,1722291599999,17491.66350000,20,9.88600000,10302.97800000,0
1722291600000,1045.10000000,1045.10000000,1043.20000000,1044.30000000,2.46500000,1722291899999,2573.14180000,14,2.41800000,2524.06910000,0
1722291900000,1044.20000000,1044.30000000,1042.00000000,1042.00000000,2.15400000,1722292199999,2247.97560000,7,1.14400000,1193.35560000,0
1722292200000,1042.60000000,1042.70000000,1039.30000000,1039.30000000,2.87800000,1722292499999,2997.42120000,14,2.66200000,2772.55880000,0
1722292500000,1039.40000000,1041.40000000,1039.00000000,1039.80000000,6.13200000,1722292799999,6374.24390000,11,1.77600000,1847.25960000,0
1722292800000,1039.50000000,1041.60000000,1039.00000000,1039.50000000,2.15500000,1722293099999,2241.31830000,9,1.17100000,1218.63920000,0
1722293100000,1039.30000000,1039.30000000,1036.40000000,1038.20000000,3.92700000,1722293399999,4074.85190000,10,0.07300000,75.81370000,0
1722293400000,1039.20000000,1039.20000000,1034.90000000,1035.00000000,10.65800000,1722293699999,11043.79210000,22,2.28500000,2370.09970000,0
1722293700000,1035.00000000,1037.90000000,1035.00000000,1035.90000000,16.33900000,1722293999999,16925.32750000,18,14.11400000,14618.87500000,0
1722294000000,1036.40000000,1038.00000000,1035.40000000,1036.40000000,20.15500000,1722294299999,20892.89360000,21,3.93000000,4075.77480000,0
1722294300000,1035.90000000,1036.50000000,1034.90000000,1035.60000000,6.03700000,1722294599999,6251.77180000,13,3.45200000,3574.55380000,0
