Open time,Open price,High,Low,Close price,Close time,Volume,Quote volume,Number of trades,Taker buy base volume,Taker buy quote volume
1722282600000,18730.52000000,18728.83870000,18720.83870000,18720.83870000,1722282900000,0.00463354,86.74999306,7,0.00077977,14.60418650
1722282900000,18720.83870000,18730.98830000,18720.83870000,18730.98830000,1722283200000,1.74610005,32705.81808792,15,0.23419010,4386.33022982
1722283200000,18730.98830000,18780.75600000,18736.13970000,18777.71360000,1722283500000,0.22608209,4242.20424752,19,0.07561164,1417.57139887
1722283500000,18777.71360000,18785.53480000,18760.31050000,18769.69290000,1722283800000,0.05918890,1110.98170106,6,0.00512369,96.17091603
1722283800000,18769.69290000,18799.74120000,18760.31040000,18775.33040000,1722284100000,0.01794167,336.75953082,7,0.01682564,315.82088562
1722284100000,18775.33040000,18788.88290000,18784.25050000,18788.88290000,1722284400000,0.00183928,34.55120627,5,0.00183928,34.55120627
1722285600000,18810.29760000,18800.53650000,18766.52990000,18782.71350000,1722285900000,0.56513527,10616.36645895,19,0.53479356,10046.67840995
1722285900000,18782.71350000,18783.18290000,18746.90990000,18747.30480000,1722286200000,0.04287259,804.80886557,12,0.00697352,130.95275450
1722286200000,18747.30480000,18767.87540000,18734.83850000,18764.52700000,1722286500000,0.05160059,968.26566545,8,0.05041733,946.09658384
1722286500000,18764.52700000,18790.49120000,18763.81020000,18788.37540000,1722286800000,0.01712600,321.75516283,4,0.01658454,311.59531015
1722286800000,18788.37540000,18792.56350000,18698.30840000,18752.85980000,1722287100000,8.30337023,155588.31739052,34,0.03213048,602.88281097
1722287100000,18752.85980000,18764.60460000,18737.48160000,18737.70730000,1722287400000,0.06297279,1180.88396008,36,0.03749279,703.02899047
1722287400000,18737.70730000,18757.89720000,18698.42850000,18728.27580000,1722287700000,0.01589681,297.77849084,12,0.01491349,279.37246628
1722287700000,18728.27580000,18725.71920000,18695.10120000,18725.56790000,1722288000000,0.03228948,604.00030888,10,0.00140845,26.36945434
1722288000000,18725.56790000,18728.83820000,18710.41390000,18728.83820000,1722288300000,0.02264260,423.84224219,9,0.01657550,310.30874193
1722288300000,18728.83820000,18765.54260000,18719.47630000,18753.03690000,1722288600000,0.06874477,1288.15588864,18,0.00778535,145.95969757
1722288600000,18753.03690000,18777.59980000,18753.05720000,18755.95270000,1722288900000,0.15868338,2977.81308538,12,0.13868802,2602.76041779
1722288900000,18755.95270000,18818.81000000,18756.42130000,18773.60020000,1722289200000,1.95494602,36732.13313091,71,0.45402760,8531.76172094
1722289200000,18773.60020000,18852.09980000,18773.60040000,18840.75110000,1722289500000,2.90460943,54624.21345583,62,0.41048739,7730.47510028
1722289500000,18840.75110000,18842.50420000,18799.48670000,18828.29990000,1722289800000,0.12156166,2287.74019978,14,0.10721645,2017.67725290
1722289800000,18828.29990000,18828.48630000,18770.95680000,18828.48630000,1722290100000,0.33136780,6227.57926015,14,0.21032939,3954.01032267
1722290100000,18828.48630000,18909.99990000,18845.08580000,18882.83260000,1722290400000,0.07129282,1346.84552199,13,0.04623626,873.59935672
1722290400000,18882.83260000,18942.40310000,18868.10080000,18872.44380000,1722290700000,0.28929810,5469.31199738,11,0.17032814,3223.67511445
1722290700000,18872.44380000,18886.83530000,18848.44910000,18871.53000000,1722291000000,0.06450240,1217.03301460,14,0.05665155,1068.99919523
1722291000000,18871.53000000,18920.58510000,18898.65690000,18898.65690000,1722291300000,0.07044906,1331.98237017,14,0.01388332,262.55408697
1722291300000,18898.65690000,18936.41440000,18895.20330000,18936.41440000,1722291600000,0.09992755,1889.80139869,11,0.00399591,75.59788322
