Open time,Open price,High,Low,Close price,Close time,Volume,Quote volume,Number of trades,Taker buy base volume,Taker buy quote volume
1722339000000,18872.38960000,18930.19980000,18861.21340000,18930.19980000,1722339900000,0.07233638,1365.70944751,40,0.05321163,1004.57515827
1722339900000,18930.19980000,18925.79970000,18856.98780000,18856.98780000,1722340800000,0.38715680,7307.89591700,31,0.05524479,1044.07158183
1722340800000,18856.98780000,18922.20930000,18839.44110000,18887.56370000,1722341700000,0.49940413,9425.79225077,96,0.11118423,2097.28006868
1722341700000,18887.56370000,18920.49990000,18847.27750000,18849.86220000,1722342600000,5.91904147,111623.79313344,72,0.17378155,3278.45616298
1722342600000,18849.86220000,19034.35950000,18835.00010000,19010.06840000,1722343500000,6.16019728,116737.60403120,125,4.50885575,85508.66764108
1722343500000,19010.06840000,19037.90650000,18990.29280000,19035.24210000,1722344400000,4.22885943,80435.85445173,73,3.78304059,71955.28860708
1722344400000,19035.24210000,19075.00000000,19024.46380000,19034.81240000,1722345300000,0.48966470,9327.79062199,37,0.38388553,7314.17904855
1722345300000,19034.81240000,19069.38890000,18982.42420000,18998.22380000,1722346200000,0.55019877,10470.98822170,43,0.36842856,7010.58380726
1722346200000,18998.22380000,19030.10480000,18927.83590000,18945.18400000,1722347100000,0.46535331,8830.70834773,74,0.15332309,2908.69134679
1722347100000,18945.18400000,18950.29490000,18897.37440000,18906.45300000,1722348000000,0.96119104,18184.67427750,36,0.32803111,6210.66624401
1722348000000,18906.45300000,18934.43300000,18853.66900000,18867.62220000,1722348900000,0.73537841,13894.88698385,45,0.23445282,4425.69006684
1722348900000,18867.62220000,18897.14160000,18800.32100000,18867.45820000,1722349800000,1.03824414,19570.01091558,51,0.29175015,5495.86477628
1722349800000,18867.45820000,18911.09980000,18772.97140000,18772.97140000,1722350700000,1.56044285,29457.61772061,41,1.04415907,19727.02498756
1722350700000,18772.97140000,18763.06520000,18700.00000000,18703.14040000,1722351600000,0.02971129,555.86818202,7,0.00405580,75.98179553
1722351600000,18703.14040000,18816.10350000,18658.20020000,18781.86890000,1722352500000,3.38610078,63379.92601854,44,0.81900848,15368.26233536
1722352500000,18781.86890000,18847.06490000,18761.64630000,18824.99740000,1722353400000,0.63434083,11909.14789407,35,0.07111556,1335.80802691
1722353400000,18824.99740000,18862.71880000,18797.79720000,18811.34630000,1722354300000,0.84163449,15848.02885471,91,0.46342647,8726.50895259
1722354300000,18811.34630000,18880.22530000,18813.85060000,18874.84060000,1722355200000,1.01151630,19063.62136389,68,0.80192451,15113.66907599
1722355200000,18874.84060000,18890.39980000,18833.03330000,18849.81320000,1722356100000,0.40386462,7614.08065546,36,0.00698745,131.85073674
1722356100000,18849.81320000,18889.09750000,18829.91060000,18844.48220000,1722357000000,0.87253066,16443.27887034,47,0.33100550,6241.90163832
1722357000000,18844.48220000,18879.92970000,18800.46890000,18862.70790000,1722357900000,0.87073063,16404.54924955,103,0.22872281,4308.73067939
1722357900000,18862.70790000,18870.16880000,18775.41920000,18800.89830000,1722358800000,0.29213960,5496.14375640,55,0.08613262,1620.08930069
1722358800000,18800.89830000,18808.41950000,18677.10020000,18730.29290000,1722359700000,0.43794726,8197.74790611,26,0.04113384,771.15409327
1722359700000,18730.29290000,18726.55790000,18618.13400000,18647.27530000,1722360600000,3.91849559,73096.32251594,30,0.11117300,2074.34574773
1722360600000,18647.27530000,18697.84210000,18602.02300000,18640.00000000,1722361500000,1.82564551,34023.10276534,68,1.56142481,29101.78168599
1722361500000,18640.00000000,18705.09950000,18622.31860000,18654.39970000,1722362400000,1.29302497,24117.81399462,115,1.14419874,21341.11765901
1722362400000,18654.39970000,18638.87070000,18571.40050000,18638.87070000,1722363300000,0.21728044,4040.73750352,30,0.03307126,615.07404605
1722363300000,18638.87070000,18639.56930000,18583.13030000,18615.76400000,1722364200000,1.28522280,23923.04900780,49,0.25949866,4829.88157086
1722364200000,18615.76400000,18612.60590000,18575.76230000,18588.51130000,1722365100000,0.28441754,5289.50318756,54,0.09381950,1744.88200392
1722365100000,18588.51130000,18594.07510000,18550.00000000,18566.25740000,1722366000000,0.79879655,14838.10035690,70,0.49241511,9151.08558431
1722366000000,18566.25740000,18599.66740000,18500.00000000,18501.32140000,1722366900000,0.98654879,18295.43595243,46,0.33366654,6183.29633474
1722366900000,18501.32140000,18529.51700000,18434.31990000,18473.48060000,1722367800000,0.53162323,9834.94502247,43,0.01968755,364.54226351
1722367800000,18473.48060000,18515.91730000,18454.80990000,18473.87000000,1722368700000,0.23419465,4330.23274682,63,0.11129099,2058.00082390
1722368700000,18473.87000000,18528.07610000,18471.62130000,18490.86450000,1722369600000,0.30977090,5729.17752194,51,0.05175617,956.89617070
1722369600000,18490.86450000,18505.10170000,18300.00000000,18362.73970000,1722370500000,1.98464798,36547.42746867,132,0.53364049,9831.02634651
1722370500000,18362.73970000,18450.38250000,18363.72850000,18429.22020000,1722371400000,0.24873055,4577.18668362,35,0.20268433,3730.63409503
1722371400000,18429.22020000,18547.79990000,18420.00400000,18507.61270000,1722372300000,0.43428851,8031.52345135,73,0.32603834,6030.69880303
1722372300000,18507.61270000,18546.38100000,18482.01020000,18537.56360000,1722373200000,1.30014945,24049.28711417,34,0.13737885,2544.47625017
1722373200000,18537.56360000,18529.03960000,18468.62690000,18497.34050000,1722374100000,1.47831236,27333.27042412,99,0.42107888,7792.03873760
1722374100000,18497.34050000,18507.33610000,18409.24870000,18499.85450000,1722375000000,1.61817419,29896.39098893,143,0.52670235,9725.67521335
1722375000000,18499.85450000,18526.82420000,18468.11000000,18515.49450000,1722375900000,0.96872111,17926.63881898,105,0.37321671,6904.45065740
1722375900000,18515.49450000,18580.99980000,18516.10300000,18580.99980000,1722376800000,0.60354705,11195.18411346,43,0.31027131,5757.32700158
1722376800000,18580.99980000,18557.41620000,18483.12510000,18513.42120000,1722377700000,0.36589211,6770.40720217,55,0.20797184,3848.76063179
