Open time,Open price,High,Low,Close price,Close time,Volume,Quote volume,Number of trades,Taker buy base volume,Taker buy quote volume
1722282600000,381569.29770000,382158.99930000,381531.21310000,381531.21310000,1722282900000,0.06810889,25988.48552881,29,0.00147140,561.98004395
1722282900000,381531.21310000,381539.84680000,380800.00000000,380800.00000000,1722283200000,0.13614060,51924.49777204,34,0.03124439,11911.23687696
1722283200000,380800.00000000,381884.99780000,380599.00000000,381163.51350000,1722283500000,0.07544978,28747.62733770,38,0.04380038,16700.76853848
1722283500000,381163.51350000,381644.99710000,380599.00000000,381339.99880000,1722283800000,0.01229238,4688.85312797,29,0.01216800,4641.49068478
1722283800000,381339.99880000,381121.88710000,380855.20860000,380855.20860000,1722284100000,0.13530965,51569.27154217,18,0.13459551,51297.28600216
1722284100000,380855.20860000,381096.57690000,380000.00010000,381049.99840000,1722284400000,0.12643135,48157.37100155,45,0.08016325,30546.13188119
1722285600000,381057.99980000,381279.99990000,380290.93340000,381279.99990000,1722285900000,0.04872186,18572.93559114,31,0.04847325,18478.34991860
1722285900000,381279.99990000,381279.99990000,380100.00010000,380953.99990000,1722286200000,0.04313644,16434.39677629,23,0.04289819,16343.83580721
1722286200000,380953.99990000,381200.59300000,380100.00010000,380107.12620000,1722286500000,0.00408076,1553.78763132,18,0.00296250,1128.73170443
1722286500000,380107.12620000,381194.89990000,380506.68690000,381193.99900000,1722286800000,0.01114252,4247.05425161,27,0.01088734,4149.93010811
1722286800000,381193.99900000,381402.99880000,380104.05540000,380104.05540000,1722287100000,0.20605952,78530.23137033,39,0.16033071,61148.46980845
1722287100000,380104.05540000,380673.19450000,379890.00000000,380215.99830000,1722287400000,0.04778385,18169.11815404,66,0.01537774,5851.72106289
1722287400000,380215.99830000,380215.99810000,379300.00010000,380069.98470000,1722287700000,0.04188614,15911.73394371,43,0.01210089,4599.88131609
1722287700000,380069.98470000,380056.11780000,379300.00010000,379864.99970000,1722288000000,0.01279558,4855.64084262,35,0.00524142,1990.34795386
1722288000000,379864.99970000,379864.99310000,379100.00000000,379558.87360000,1722288300000,0.02916047,11064.05916722,42,0.01522387,5779.45288492
