Open time,Open price,High,Low,Close price,Close time,Volume,Quote volume,Number of trades,Taker buy base volume,Taker buy quote volume
1722297300000,378133.81150000,378473.39210000,377600.00100000,377600.00100000,1722297600000,0.00800479,3024.76249311,31,0.00294764,1115.18264805
1722297600000,377600.00100000,378267.75650000,377000.00000000,377000.00000000,1722297900000,0.20290042,76535.60779181,54,0.05720012,21605.35416828
1722297900000,377000.00000000,377749.44200000,376572.60080000,377645.99990000,1722298200000,0.03267928,12326.40170743,50,0.02109629,7963.17602223
1722298200000,377645.99990000,378298.99990000,376572.60000000,377356.99990000,1722298500000,0.02164888,8168.39573467,41,0.00553835,2093.39555075
1722298500000,377356.99990000,377356.99950000,376110.00010000,376994.28510000,1722298800000,0.04453842,16782.47976952,38,0.02944945,11102.75995522
1722298800000,376994.28510000,376994.28450000,373000.00000000,374890.77930000,1722299100000,1.00813651,377932.29665660,110,0.12434478,46504.63645707
1722299100000,374890.77930000,375676.79980000,373757.98970000,374696.97860000,1722299400000,0.08314763,31173.23275332,53,0.03164124,11874.42614084
1722299400000,374696.97860000,376017.88010000,374776.06800000,375990.81090000,1722299700000,0.02043831,7678.11764936,46,0.01690893,6353.86810948
1722299700000,375990.81090000,376017.99990000,374645.47220000,375749.82220000,1722300000000,0.04583667,17216.91636942,39,0.03945201,14824.65950848
1722300000000,375749.82220000,376086.40990000,374645.47220000,374991.03970000,1722300300000,0.04461622,16744.47689759,46,0.02440690,9167.75000135
1722300300000,374991.03970000,375959.94900000,374779.33920000,375581.38400000,1722300600000,0.02474451,9290.56493434,42,0.01879266,7059.87018388
1722300600000,375581.38400000,376995.28520000,374826.41130000,376088.54860000,1722300900000,0.04744598,17857.83538990,39,0.03970616,14950.83954770
1722300900000,376088.54860000,376995.28500000,375963.77650000,376995.28440000,1722301200000,0.03013824,11349.52829559,40,0.01814954,6841.84034021
1722301200000,376995.28440000,377756.63260000,376500.85730000,377107.24000000,1722301500000,0.02802926,10569.18801907,36,0.02501148,9431.68764285
1722301500000,377107.24000000,378416.32850000,377107.24000000,378412.08230000,1722301800000,0.02175049,8224.89416361,34,0.01880281,7112.40295316
1722301800000,378412.08230000,378409.59090000,377265.86000000,378313.77860000,1722302100000,0.02944939,11140.28036941,31,0.02719905,10290.69607486
1722302100000,378313.77860000,378519.37160000,377604.81200000,378508.41290000,1722302400000,0.00467982,1768.71033258,24,0.00181327,686.15350605
1722302400000,378508.41290000,379142.37920000,377777.77780000,379036.62240000,1722302700000,0.83955242,318000.56677473,38,0.83410011,315940.68463674
1722302700000,379036.62240000,379149.40720000,377777.77780000,378290.50660000,1722303000000,0.02050576,7766.09828595,40,0.01299286,4922.42514574
1722303000000,378290.50660000,378587.55160000,377777.77770000,378194.87690000,1722303300000,0.03617275,13667.36884277,28,0.00278989,1056.06614494
1722303300000,378194.87690000,377975.55270000,376000.00030000,376839.85240000,1722303600000,0.06919803,26070.06596930,29,0.00144019,542.72315430
1722303600000,376839.85240000,376816.08670000,375800.00010000,376538.49340000,1722303900000,0.18292482,68758.57979497,40,0.01888114,7108.81503370
1722303900000,376538.49340000,376537.58880000,375250.00000000,375563.54060000,1722304200000,0.03794522,14258.25225762,37,0.03492179,13122.65341288
1722304200000,375563.54060000,375563.54060000,374100.18810000,374862.22460000,1722304500000,0.05649700,21176.27671638,56,0.02004217,7514.61601001
1722304500000,374862.22460000,375288.29500000,374218.00040000,374974.61320000,1722304800000,0.02372195,8900.11598467,33,0.02286913,8580.95862948
1722304800000,374974.61320000,376123.97820000,374218.01120000,374644.54500000,1722305100000,0.02293350,8615.09425659,30,0.02118518,7960.09139423
1722305100000,374644.54500000,376128.94510000,374700.81000000,376085.99990000,1722305400000,0.02102159,7893.28169754,25,0.01474721,5542.24856384
1722305400000,376085.99990000,376509.52740000,375242.63930000,376357.02520000,1722305700000,0.00375086,1411.35401357,16,0.00368939,1388.28784853
1722305700000,376357.02520000,376328.11030000,374697.48600000,375639.20960000,1722306000000,0.00595333,2236.46409520,15,0.00504438,1895.57437305
1722306000000,375639.20960000,375881.15770000,374000.28530000,374397.21990000,1722306300000,0.03899141,14620.66283005,38,0.03268964,12261.47869786
1722306300000,374397.21990000,374735.73090000,373877.15380000,373877.15380000,1722306600000,0.09040876,33841.98446459,30,0.06249559,23402.30178995
1722306300000,374397.21990000,374735.73090000,373877.15380000,373877.15380000,1722306600000,0.09040876,33841.98446459,30,0.06249559,23402.30178995
1722306300000,374397.21990000,374735.73090000,373877.15380000,373877.15380000,1722306600000,0.09040876,33841.98446459,30,0.06249559,23402.30178995
1722306600000,373877.15380000,374419.33250000,373452.01550000,374419.33250000,1722306900000,0.06357447,23769.29676844,28,0.06349695,23740.32061811
1722306600000,373877.15380000,374419.33250000,373452.01550000,374419.33250000,1722306900000,0.06357447,23769.29676844,28,0.06349695,23740.32061811
1722306600000,373877.15380000,374419.33250000,373452.01550000,374419.33250000,1722306900000,0.06357447,23769.29676844,28,0.06349695,23740.32061811
1722306900000,374419.33250000,374419.33250000,373452.01550000,374419.33250000,1722307200000,0.03700297,13846.19910699,18,0.01500687,5618.85034570
1722307200000,374419.33250000,374419.33250000,373656.41320000,374419.33250000,1722307500000,0.03181806,11902.19329334,23,0.00670247,2509.53433545
1722307500000,374419.33250000,375380.99750000,374419.33250000,375380.99750000,1722307800000,0.06389674,23937.73410021,25,0.05924559,22194.96783325
1722307800000,375380.99750000,375972.99980000,375139.68460000,375972.98810000,1722308100000,0.00757974,2847.58965347,12,0.00476815,1792.37400498
1722308100000,375972.98810000,375972.99990000,375100.09000000,375972.99920000,1722308400000,0.04081727,15337.31655715,17,0.03063309,11517.20611109
1722308400000,375972.99920000,376359.27910000,375551.73090000,376340.33590000,1722308700000,0.01947079,7322.63003104,22,0.01935080,7277.56757884
1722308700000,376340.33590000,376566.99900000,375580.75380000,376566.99750000,1722309000000,0.01728110,6507.25603333,15,0.01727834,6506.21943045
