Open time,Open price,High,Low,Close price,Close time,Volume,Quote volume,Number of trades,Taker buy base volume,Taker buy quote volume
1722285000000,380382.89360000,381279.99990000,380000.00000000,381193.99900000,1722286800000,0.14757061,56214.51668637,176,0.13553884,51641.08608343
1722286800000,381193.99900000,381402.99880000,379100.00000000,380102.80630000,1722288600000,0.36009003,137039.12005017,262,0.22382715,85280.40811158
1722288600000,380102.80630000,382149.60230000,379123.42490000,381854.95990000,1722290400000,0.17098836,65049.72868075,215,0.11692995,44513.30514118
1722290400000,381854.95990000,382159.74280000,380633.07900000,381312.84670000,1722292200000,0.33609719,128152.22555140,203,0.14718639,56206.93985084
1722292200000,381312.84670000,381232.48080000,379192.00060000,380375.09700000,1722294000000,0.75291678,286677.01868715,211,0.08842504,33650.22436846
1722294000000,380375.09700000,380578.84560000,377000.70530000,378257.70440000,1722295800000,0.46128532,174358.05439268,311,0.31085467,117505.56725394
